viewId,chartType,queryStr,resolvedQueryStr,md5,svgFilename,durationReceiveData,durationTotal,heapUsed,totalDataFileSize
incomes-across-distribution-wb?decile=_1&period=month&indicator=thr&survey_comparability=no_spells,WorldMap,,,3fd1569497c49d33eecd334579835ae6,incomes-across-distribution-wb?decile=_1&period=month&indicator=thr&survey_comparability=no_spells_v0_850x600.svg,42,147,602616752,1958275
incomes-across-distribution-wb?decile=_1&period=month&indicator=thr&survey_comparability=spells,LineChart,,,93715c86484fe22a6a7fb61fe5034379,incomes-across-distribution-wb?decile=_1&period=month&indicator=thr&survey_comparability=spells_v0_850x600.svg,7,42,437939856,100860
incomes-across-distribution-wb?decile=_1&period=nan&indicator=share&survey_comparability=no_spells,WorldMap,,,fac1453807bb7ffdf94047c28404d2e7,incomes-across-distribution-wb?decile=_1&period=nan&indicator=share&survey_comparability=no_spells_v0_850x600.svg,52,149,441351480,1942289
incomes-across-distribution-wb?decile=_1&period=nan&indicator=share&survey_comparability=spells,LineChart,,,6a544dd10d5c81fdd8eeb150f08869b2,incomes-across-distribution-wb?decile=_1&period=nan&indicator=share&survey_comparability=spells_v0_850x600.svg,6,41,449240168,101525
incomes-across-distribution-wb?decile=_1&period=year&indicator=avg&survey_comparability=no_spells,WorldMap,,,73326b1805edc6d06cbed30c9a36dd18,incomes-across-distribution-wb?decile=_1&period=year&indicator=avg&survey_comparability=no_spells_v0_850x600.svg,45,133,607342880,1941633
incomes-across-distribution-wb?decile=_1&period=year&indicator=avg&survey_comparability=spells,LineChart,,,f909c4f9a9bf1c6c01edc737fd54aa09,incomes-across-distribution-wb?decile=_1&period=year&indicator=avg&survey_comparability=spells_v0_850x600.svg,7,47,463445640,100869
incomes-across-distribution-wb?decile=_1&period=year&indicator=thr&survey_comparability=no_spells,WorldMap,,,3889ecdc1cea7aeb5a3d38de50d35a3d,incomes-across-distribution-wb?decile=_1&period=year&indicator=thr&survey_comparability=no_spells_v0_850x600.svg,52,141,545169328,1958392
incomes-across-distribution-wb?decile=_1&period=year&indicator=thr&survey_comparability=spells,LineChart,,,cdcf4cc5f717c8db7be14d5327e83c4e,incomes-across-distribution-wb?decile=_1&period=year&indicator=thr&survey_comparability=spells_v0_850x600.svg,7,42,461984936,100979
incomes-across-distribution-wb?decile=_10&period=day&indicator=avg&survey_comparability=no_spells,WorldMap,,,da8f7aba6cc7842713a8d448a097d5f2,incomes-across-distribution-wb?decile=_10&period=day&indicator=avg&survey_comparability=no_spells_v0_850x600.svg,41,134,633079792,1941933
incomes-across-distribution-wb?decile=_10&period=day&indicator=avg&survey_comparability=spells,LineChart,,,7aba65a0861ce0813a25423a616a7cdd,incomes-across-distribution-wb?decile=_10&period=day&indicator=avg&survey_comparability=spells_v0_850x600.svg,6,38,474434376,101169
incomes-across-distribution-wb?decile=_10&period=month&indicator=avg&survey_comparability=no_spells,WorldMap,,,be25656a52d096ddc566a0513f455f54,incomes-across-distribution-wb?decile=_10&period=month&indicator=avg&survey_comparability=no_spells_v0_850x600.svg,57,154,499555288,1941883
incomes-across-distribution-wb?decile=_10&period=month&indicator=avg&survey_comparability=spells,LineChart,,,d6d185291d648e239da1cda4000d2d07,incomes-across-distribution-wb?decile=_10&period=month&indicator=avg&survey_comparability=spells_v0_850x600.svg,6,44,445192648,101119
incomes-across-distribution-wb?decile=_10&period=nan&indicator=share&survey_comparability=no_spells,WorldMap,,,d1a9ccda1513055bbce015f2d75cf19c,incomes-across-distribution-wb?decile=_10&period=nan&indicator=share&survey_comparability=no_spells_v0_850x600.svg,50,133,529805096,1942177
incomes-across-distribution-wb?decile=_10&period=nan&indicator=share&survey_comparability=spells,LineChart,,,ad68f4e8cc806f950a08c4333dc91239,incomes-across-distribution-wb?decile=_10&period=nan&indicator=share&survey_comparability=spells_v0_850x600.svg,6,45,605780856,101413
incomes-across-distribution-wb?decile=_10&period=year&indicator=avg&survey_comparability=no_spells,WorldMap,,,6bbe804c93d108ad682a3422a39dce4f,incomes-across-distribution-wb?decile=_10&period=year&indicator=avg&survey_comparability=no_spells_v0_850x600.svg,45,134,495781160,1941844
incomes-across-distribution-wb?decile=_10&period=year&indicator=avg&survey_comparability=spells,LineChart,,,f1a000548eb84a30f6787eeffe6e18b5,incomes-across-distribution-wb?decile=_10&period=year&indicator=avg&survey_comparability=spells_v0_850x600.svg,6,39,547794528,101080
incomes-across-distribution-wb?decile=_10_40_50&period=nan&indicator=share&survey_comparability=no_spells,StackedArea,,,e93bd83976d6d5379f32f450f8ddb49a,incomes-across-distribution-wb?decile=_10_40_50&period=nan&indicator=share&survey_comparability=no_spells_v0_850x600.svg,4,34,615211640,301041
incomes-across-distribution-wb?decile=_5&period=day&indicator=thr&survey_comparability=no_spells,WorldMap,,,a04e3a9efb216307272ab76ef1912e26,incomes-across-distribution-wb?decile=_5&period=day&indicator=thr&survey_comparability=no_spells_v0_850x600.svg,42,128,678745904,1958362
incomes-across-distribution-wb?decile=_5&period=day&indicator=thr&survey_comparability=spells,LineChart,,,ae066e97abcf9df5f1aad32b8cc6fd80,incomes-across-distribution-wb?decile=_5&period=day&indicator=thr&survey_comparability=spells_v0_850x600.svg,5,36,556940064,100922
incomes-across-distribution-wb?decile=_5&period=month&indicator=thr&survey_comparability=no_spells,WorldMap,,,22f3f4f78b9fbe7ad19a1cf3d4787e03,incomes-across-distribution-wb?decile=_5&period=month&indicator=thr&survey_comparability=no_spells_v0_850x600.svg,45,129,671317856,1958646
incomes-across-distribution-wb?decile=_5&period=month&indicator=thr&survey_comparability=spells,LineChart,,,9c0a6b3e32fa6cc85941cd1b652c94b4,incomes-across-distribution-wb?decile=_5&period=month&indicator=thr&survey_comparability=spells_v0_850x600.svg,5,38,499170592,101222
incomes-across-distribution-wb?decile=_5&period=year&indicator=thr&survey_comparability=no_spells,WorldMap,,,f22933a5a9234585f816a2af0609a8da,incomes-across-distribution-wb?decile=_5&period=year&indicator=thr&survey_comparability=no_spells_v0_850x600.svg,44,125,576711840,1958629
incomes-across-distribution-wb?decile=_5&period=year&indicator=thr&survey_comparability=spells,LineChart,,,9a90bec77c3ff3d0f56849ab72c2055b,incomes-across-distribution-wb?decile=_5&period=year&indicator=thr&survey_comparability=spells_v0_850x600.svg,6,46,568546568,101155
incomes-across-distribution-wb?decile=_9&period=day&indicator=thr&survey_comparability=no_spells,WorldMap,,,b87ae9fe3e84ee543add4c6cb986ec20,incomes-across-distribution-wb?decile=_9&period=day&indicator=thr&survey_comparability=no_spells_v0_850x600.svg,46,133,539377880,1958357
incomes-across-distribution-wb?decile=_9&period=day&indicator=thr&survey_comparability=spells,LineChart,,,43fd964d3f515a02a523805fbd57741f,incomes-across-distribution-wb?decile=_9&period=day&indicator=thr&survey_comparability=spells_v0_850x600.svg,5,38,497322664,100980
incomes-across-distribution-wb?decile=_9&period=month&indicator=thr&survey_comparability=no_spells,WorldMap,,,36ed568efa3aafe6faaf12ea404abd96,incomes-across-distribution-wb?decile=_9&period=month&indicator=thr&survey_comparability=no_spells_v0_850x600.svg,44,135,725442408,1958600
incomes-across-distribution-wb?decile=_9&period=month&indicator=thr&survey_comparability=spells,LineChart,,,4ba6a8814997da30cdad06854f9b5b1e,incomes-across-distribution-wb?decile=_9&period=month&indicator=thr&survey_comparability=spells_v0_850x600.svg,6,38,580090088,101133
incomes-across-distribution-wb?decile=_9&period=year&indicator=thr&survey_comparability=no_spells,WorldMap,,,a17a73c0e7eb3a70e4eb99b95b63ff0e,incomes-across-distribution-wb?decile=_9&period=year&indicator=thr&survey_comparability=no_spells_v0_850x600.svg,47,130,554086832,1958511
incomes-across-distribution-wb?decile=_9&period=year&indicator=thr&survey_comparability=spells,LineChart,,,4ccb1e30cce8d1c58ee17e02ce5bfd5b,incomes-across-distribution-wb?decile=_9&period=year&indicator=thr&survey_comparability=spells_v0_850x600.svg,5,35,670983832,101053
incomes-across-distribution-wb?decile=all&period=day&indicator=avg&survey_comparability=no_spells,LineChart,,,a2c170aa37d4a3b44809962120e0327a,incomes-across-distribution-wb?decile=all&period=day&indicator=avg&survey_comparability=no_spells_v0_850x600.svg,10,46,616231560,1001599
incomes-across-distribution-wb?decile=all&period=day&indicator=thr&survey_comparability=no_spells,LineChart,,,c7114b86f0c3c1594d2e2e7478850d97,incomes-across-distribution-wb?decile=all&period=day&indicator=thr&survey_comparability=no_spells_v0_850x600.svg,10,48,604010488,1050835
incomes-across-distribution-wb?decile=all&period=month&indicator=avg&survey_comparability=no_spells,LineChart,,,bd2de937640ed391ea02bc1e48d61cf3,incomes-across-distribution-wb?decile=all&period=month&indicator=avg&survey_comparability=no_spells_v0_850x600.svg,11,47,706163232,1002166
incomes-across-distribution-wb?decile=all&period=month&indicator=thr&survey_comparability=no_spells,LineChart,,,b6098039659e74da738c2dadc7ae642a,incomes-across-distribution-wb?decile=all&period=month&indicator=thr&survey_comparability=no_spells_v0_850x600.svg,11,56,567170192,1052083
incomes-across-distribution-wb?decile=all&period=nan&indicator=share&survey_comparability=no_spells,StackedArea,,,c4005fed939fbf1bcada8e15adbc74e6,incomes-across-distribution-wb?decile=all&period=nan&indicator=share&survey_comparability=no_spells_v0_850x600.svg,17,79,619382440,1000552
incomes-across-distribution-wb?decile=all&period=year&indicator=avg&survey_comparability=no_spells,LineChart,,,6e1fbbdbbf2f0858faf699100fd041a8,incomes-across-distribution-wb?decile=all&period=year&indicator=avg&survey_comparability=no_spells_v0_850x600.svg,10,61,594262392,1002071
incomes-across-distribution-wb?decile=all&period=year&indicator=thr&survey_comparability=no_spells,LineChart,,,f733a682717fdae78a77da4164200b37,incomes-across-distribution-wb?decile=all&period=year&indicator=thr&survey_comparability=no_spells_v0_850x600.svg,13,60,754895160,1052143
incomes-across-distribution-wb?decile=nan&period=day&indicator=mean&survey_comparability=no_spells,WorldMap,,,944310309b4bb034adf6fb9c5be5d245,incomes-across-distribution-wb?decile=nan&period=day&indicator=mean&survey_comparability=no_spells_v0_850x600.svg,50,135,259489640,1958376
incomes-across-distribution-wb?decile=nan&period=day&indicator=mean&survey_comparability=spells,LineChart,,,d73daf9981d79c0d29748ea464414888,incomes-across-distribution-wb?decile=nan&period=day&indicator=mean&survey_comparability=spells_v0_850x600.svg,7,41,555538280,100952
incomes-across-distribution-wb?decile=nan&period=day&indicator=median&survey_comparability=no_spells,WorldMap,,,b6b0885469259686914d742c4ec8a5a6,incomes-across-distribution-wb?decile=nan&period=day&indicator=median&survey_comparability=no_spells_v0_850x600.svg,45,139,600450808,1958357
incomes-across-distribution-wb?decile=nan&period=day&indicator=median&survey_comparability=spells,LineChart,,,a8f44c647d122434dfc2f039095a4797,incomes-across-distribution-wb?decile=nan&period=day&indicator=median&survey_comparability=spells_v0_850x600.svg,6,38,566735048,100917
incomes-across-distribution-wb?decile=nan&period=month&indicator=mean&survey_comparability=no_spells,WorldMap,,,3677db90d16fe03072d0cd87279dc97a,incomes-across-distribution-wb?decile=nan&period=month&indicator=mean&survey_comparability=no_spells_v0_850x600.svg,47,143,795348400,1958657
incomes-across-distribution-wb?decile=nan&period=month&indicator=mean&survey_comparability=spells,LineChart,,,83c132eb5bb5e47c5427a2fc7ea7a046,incomes-across-distribution-wb?decile=nan&period=month&indicator=mean&survey_comparability=spells_v0_850x600.svg,6,42,605976768,101159
incomes-across-distribution-wb?decile=nan&period=month&indicator=median&survey_comparability=no_spells,WorldMap,,,e8634cf31a79e0bffdb95cf7538b3d90,incomes-across-distribution-wb?decile=nan&period=month&indicator=median&survey_comparability=no_spells_v0_850x600.svg,47,148,669238248,1958646
incomes-across-distribution-wb?decile=nan&period=month&indicator=median&survey_comparability=spells,LineChart,,,bc29e27616528843c21c21f52fa248fd,incomes-across-distribution-wb?decile=nan&period=month&indicator=median&survey_comparability=spells_v0_850x600.svg,7,47,578145432,101222
incomes-across-distribution-wb?decile=nan&period=year&indicator=mean&survey_comparability=no_spells,WorldMap,,,ebfb1d3a67b90a02eb32b1cd4bbb27dc,incomes-across-distribution-wb?decile=nan&period=year&indicator=mean&survey_comparability=no_spells_v0_850x600.svg,58,142,661978256,1958642
incomes-across-distribution-wb?decile=nan&period=year&indicator=mean&survey_comparability=spells,LineChart,,,3c4e8fe9e97b661d8d413bc135d58fca,incomes-across-distribution-wb?decile=nan&period=year&indicator=mean&survey_comparability=spells_v0_850x600.svg,12,45,262786976,101164
incomes-across-distribution-wb?decile=nan&period=year&indicator=median&survey_comparability=no_spells,WorldMap,,,6e67c0a4f75db102506510258c5899f1,incomes-across-distribution-wb?decile=nan&period=year&indicator=median&survey_comparability=no_spells_v0_850x600.svg,44,144,634346760,1958627
incomes-across-distribution-wb?decile=nan&period=year&indicator=median&survey_comparability=spells,LineChart,,,2c03bd2fabf9c446568f9f64e07f2317,incomes-across-distribution-wb?decile=nan&period=year&indicator=median&survey_comparability=spells_v0_850x600.svg,5,36,601011152,101153
incomes-across-distribution-wb?decile=p10_p50_p90&period=day&indicator=thr&survey_comparability=no_spells,LineChart,,,0a47e87fb4c53f255e177b6ac1c47632,incomes-across-distribution-wb?decile=p10_p50_p90&period=day&indicator=thr&survey_comparability=no_spells_v0_850x600.svg,4,36,796211464,350480
incomes-across-distribution-wb?decile=p10_p50_p90&period=month&indicator=thr&survey_comparability=no_spells,LineChart,,,eed9c839b5d36b651d1e97e4137a1dd3,incomes-across-distribution-wb?decile=p10_p50_p90&period=month&indicator=thr&survey_comparability=no_spells_v0_850x600.svg,4,33,670191016,350493
incomes-across-distribution-wb?decile=p10_p50_p90&period=year&indicator=thr&survey_comparability=no_spells,LineChart,,,f5e1f4fa715f8ac041cf55965c8694ee,incomes-across-distribution-wb?decile=p10_p50_p90&period=year&indicator=thr&survey_comparability=no_spells_v0_850x600.svg,5,42,269554376,350504
incomes-of-the-richest?quantile=_10&welfare_type=after_tax,WorldMap,,,133822cd7de806a980e94a7417fe8aaf,incomes-of-the-richest?quantile=_10&welfare_type=after_tax_v0_850x600.svg,1,21,624785568,83030
incomes-of-the-richest?quantile=_10&welfare_type=before_tax,WorldMap,,,a85d27b4c4868e9de84a20e49b04967f,incomes-of-the-richest?quantile=_10&welfare_type=before_tax_v0_850x600.svg,2,30,822036288,111837
incomes-of-the-richest?quantile=_10&welfare_type=before_vs_after,LineChart,,,78813d047ae58d29c3391b81b9391efb,incomes-of-the-richest?quantile=_10&welfare_type=before_vs_after_v0_850x600.svg,5,41,661730256,194867
incomes-of-the-richest?quantile=_10_40_50&welfare_type=after_tax,StackedArea,,,91e380a742f32f08de1f63761f6e42db,incomes-of-the-richest?quantile=_10_40_50&welfare_type=after_tax_v0_850x600.svg,6,48,681010096,335712
incomes-of-the-richest?quantile=_10_40_50&welfare_type=before_tax,StackedArea,,,dbe6cd906b422ae3daf7f2340a847e5b,incomes-of-the-richest?quantile=_10_40_50&welfare_type=before_tax_v0_850x600.svg,8,57,652781680,452782
incomes-of-the-richest?quantile=all&welfare_type=after_tax,StackedArea,,,245c7d721af2dff733808f955d9de801,incomes-of-the-richest?quantile=all&welfare_type=after_tax_v0_850x600.svg,20,83,286612648,810948
incomes-of-the-richest?quantile=all&welfare_type=before_tax,StackedArea,,,32f2aa4ddcc806808acb0db3e2f3ba71,incomes-of-the-richest?quantile=all&welfare_type=before_tax_v0_850x600.svg,18,94,696954448,1091503
incomes-of-the-richest?quantile=richest_0_1pct&welfare_type=after_tax,WorldMap,,,0e2fc632a8337cd734524fdd26d043c9,incomes-of-the-richest?quantile=richest_0_1pct&welfare_type=after_tax_v0_850x600.svg,1,25,655090176,80279
incomes-of-the-richest?quantile=richest_0_1pct&welfare_type=before_tax,WorldMap,,,09e9270705bb46811598d7b9f7b628b2,incomes-of-the-richest?quantile=richest_0_1pct&welfare_type=before_tax_v0_850x600.svg,2,27,844366392,108495
incomes-of-the-richest?quantile=richest_0_1pct&welfare_type=before_vs_after,LineChart,,,e03a0e0b4053f93c331cebe4c2082a37,incomes-of-the-richest?quantile=richest_0_1pct&welfare_type=before_vs_after_v0_850x600.svg,4,31,724107288,188774
incomes-of-the-richest?quantile=richest_1pct&welfare_type=after_tax,WorldMap,,,3bda679c47ce9cb35d01bffa2b9d38cf,incomes-of-the-richest?quantile=richest_1pct&welfare_type=after_tax_v0_850x600.svg,2,25,625306088,81798
incomes-of-the-richest?quantile=richest_1pct&welfare_type=before_tax,WorldMap,,,ee8bd321b56ea85dd059d57444316f18,incomes-of-the-richest?quantile=richest_1pct&welfare_type=before_tax_v0_850x600.svg,1,24,703425608,110890
incomes-of-the-richest?quantile=richest_1pct&welfare_type=before_vs_after,LineChart,,,80b937a9777a2483c4bd60fa924b255d,incomes-of-the-richest?quantile=richest_1pct&welfare_type=before_vs_after_v0_850x600.svg,5,34,643459744,192688
labor-force-participation-rate?sex=both&age_group=_15_24,WorldMap,,,15ff07d373bf15ca9fa9ea5d20ada2cd,labor-force-participation-rate?sex=both&age_group=_15_24_v0_850x600.svg,2,29,818023392,220731
labor-force-participation-rate?sex=both&age_group=_15_64,WorldMap,,,182c62ae1533061788289c62c8d3a753,labor-force-participation-rate?sex=both&age_group=_15_64_v0_850x600.svg,2,33,309432624,220653
labor-force-participation-rate?sex=both&age_group=_15_plus,WorldMap,,,f5dc96d356d3f8d125c2c8e60e31fd94,labor-force-participation-rate?sex=both&age_group=_15_plus_v0_850x600.svg,2,29,648951536,220491
labor-force-participation-rate?sex=female&age_group=_15_24,WorldMap,,,d55a9b9ee041fa8b461fb3786fcbeb5d,labor-force-participation-rate?sex=female&age_group=_15_24_v0_850x600.svg,2,26,673216696,220254
labor-force-participation-rate?sex=female&age_group=_15_64,WorldMap,,,e7a8c9675dda2342a445b7cd14129548,labor-force-participation-rate?sex=female&age_group=_15_64_v0_850x600.svg,3,28,725980448,220753
labor-force-participation-rate?sex=female&age_group=_15_plus,WorldMap,,,e1c0baf73e89ccc18051ab5800148c7a,labor-force-participation-rate?sex=female&age_group=_15_plus_v0_850x600.svg,2,28,840558896,220781
labor-force-participation-rate?sex=male&age_group=_15_24,WorldMap,,,0b697ea2a7a066ef63176ab1ca55f3f1,labor-force-participation-rate?sex=male&age_group=_15_24_v0_850x600.svg,2,26,718122120,220350
labor-force-participation-rate?sex=male&age_group=_15_64,WorldMap,,,a1cac38471d7dcaf5ed5cfb76799ac41,labor-force-participation-rate?sex=male&age_group=_15_64_v0_850x600.svg,2,29,334651632,220702
labor-force-participation-rate?sex=male&age_group=_15_plus,WorldMap,,,fa5ad7ed4f3c19f5a0b9ce9c34475fb3,labor-force-participation-rate?sex=male&age_group=_15_plus_v0_850x600.svg,2,27,698181840,220654
labor-force-participation-rate?sex=male_vs_female&age_group=_15_24,LineChart,,,e5c6ba4acfb216b195a5eab05aae9eb0,labor-force-participation-rate?sex=male_vs_female&age_group=_15_24_v0_850x600.svg,7,42,656982536,440604
labor-force-participation-rate?sex=male_vs_female&age_group=_15_64,LineChart,,,964fde7b8d52da189a63e6533c837f0f,labor-force-participation-rate?sex=male_vs_female&age_group=_15_64_v0_850x600.svg,7,41,734614968,441455
labor-force-participation-rate?sex=male_vs_female&age_group=_15_plus,LineChart,,,83b6740154dde92190a4f7936b0a1618,labor-force-participation-rate?sex=male_vs_female&age_group=_15_plus_v0_850x600.svg,7,42,848940760,441435
learning-outcomes?sex=both&level=level_side_by_side&subject=mathematics&population=all_children,LineChart,,,2f503872e631bda6cea8349c83fbca83,learning-outcomes?sex=both&level=level_side_by_side&subject=mathematics&population=all_children_v0_850x600.svg,2,23,700609992,36193
learning-outcomes?sex=both&level=level_side_by_side&subject=mathematics&population=students,LineChart,,,882449502f0df0b6598dc57cfbec4c30,learning-outcomes?sex=both&level=level_side_by_side&subject=mathematics&population=students_v0_850x600.svg,2,23,313847232,40317
learning-outcomes?sex=both&level=level_side_by_side&subject=reading&population=all_children,LineChart,,,0d9e7888b799211e942d96e727e6d8cc,learning-outcomes?sex=both&level=level_side_by_side&subject=reading&population=all_children_v0_850x600.svg,2,23,734336496,33225
learning-outcomes?sex=both&level=level_side_by_side&subject=reading&population=students,LineChart,,,051943b3a9be9371c00f652159fe2513,learning-outcomes?sex=both&level=level_side_by_side&subject=reading&population=students_v0_850x600.svg,2,21,686852560,35456
learning-outcomes?sex=both&level=lower_secondary&subject=mathematics&population=all_children,WorldMap,,,7cdb3816ef398d02fb66ce6bd98ae08f,learning-outcomes?sex=both&level=lower_secondary&subject=mathematics&population=all_children_v0_850x600.svg,1,17,332569976,20323
learning-outcomes?sex=both&level=lower_secondary&subject=mathematics&population=population_side_by_side,LineChart,,,825816eebb47fcc2b94c736a80b2170f,learning-outcomes?sex=both&level=lower_secondary&subject=mathematics&population=population_side_by_side_v0_850x600.svg,4,24,691673000,43182
learning-outcomes?sex=both&level=lower_secondary&subject=mathematics&population=students,WorldMap,,,ad7846edeb3421942862e10e7562176b,learning-outcomes?sex=both&level=lower_secondary&subject=mathematics&population=students_v0_850x600.svg,3,19,756538584,22859
learning-outcomes?sex=both&level=lower_secondary&subject=reading&population=all_children,WorldMap,,,a1c7bfea010d39b9e0beca10074199e5,learning-outcomes?sex=both&level=lower_secondary&subject=reading&population=all_children_v0_850x600.svg,1,17,870077816,19203
learning-outcomes?sex=both&level=lower_secondary&subject=reading&population=population_side_by_side,LineChart,,,f8baf310c19aa5b03b10f597b4bbd16d,learning-outcomes?sex=both&level=lower_secondary&subject=reading&population=population_side_by_side_v0_850x600.svg,2,24,717271416,39552
learning-outcomes?sex=both&level=lower_secondary&subject=reading&population=students,WorldMap,,,4732619956933de82b41367cfff7458d,learning-outcomes?sex=both&level=lower_secondary&subject=reading&population=students_v0_850x600.svg,2,21,704198352,20349
learning-outcomes?sex=both&level=lower_secondary&subject=subject_side_by_side&population=all_children,LineChart,,,26bddcae9994bec8284447638183c5c2,learning-outcomes?sex=both&level=lower_secondary&subject=subject_side_by_side&population=all_children_v0_850x600.svg,2,24,679314304,39526
learning-outcomes?sex=both&level=lower_secondary&subject=subject_side_by_side&population=students,LineChart,,,c11ca51e86de72371b74c1f40bd8d234,learning-outcomes?sex=both&level=lower_secondary&subject=subject_side_by_side&population=students_v0_850x600.svg,2,24,367567440,43208
learning-outcomes?sex=both&level=primary&subject=mathematics&population=all_children,WorldMap,,,d2481749ae97330b8f9fde656fee1aba,learning-outcomes?sex=both&level=primary&subject=mathematics&population=all_children_v0_850x600.svg,2,19,771775832,15870
learning-outcomes?sex=both&level=primary&subject=mathematics&population=population_side_by_side,LineChart,,,1a828537e7e9a40efc067cf45320f0a2,learning-outcomes?sex=both&level=primary&subject=mathematics&population=population_side_by_side_v0_850x600.svg,2,21,751763784,33328
learning-outcomes?sex=both&level=primary&subject=mathematics&population=students,WorldMap,,,26d5b7b8b3056a458d6da9b96064616f,learning-outcomes?sex=both&level=primary&subject=mathematics&population=students_v0_850x600.svg,1,18,884442936,17458
learning-outcomes?sex=both&level=primary&subject=reading&population=all_children,WorldMap,,,43038d39816b18f4406ff5448a564441,learning-outcomes?sex=both&level=primary&subject=reading&population=all_children_v0_850x600.svg,1,18,700518896,14022
learning-outcomes?sex=both&level=primary&subject=reading&population=population_side_by_side,LineChart,,,7f25031eb852b15f44267118afd33240,learning-outcomes?sex=both&level=primary&subject=reading&population=population_side_by_side_v0_850x600.svg,1,32,344883952,29129
learning-outcomes?sex=both&level=primary&subject=reading&population=students,WorldMap,,,18eda5ad8dffed869572c96fe72d8941,learning-outcomes?sex=both&level=primary&subject=reading&population=students_v0_850x600.svg,1,27,718402304,15107
learning-outcomes?sex=both&level=primary&subject=subject_side_by_side&population=all_children,LineChart,,,836cef4a562c3b70ba502aad2f1b61f7,learning-outcomes?sex=both&level=primary&subject=subject_side_by_side&population=all_children_v0_850x600.svg,2,28,745148712,29892
learning-outcomes?sex=both&level=primary&subject=subject_side_by_side&population=students,LineChart,,,19bff48c63779da8f1c6ed54cdae9c50,learning-outcomes?sex=both&level=primary&subject=subject_side_by_side&population=students_v0_850x600.svg,2,35,748820456,32565
learning-outcomes?sex=female&level=level_side_by_side&subject=mathematics&population=all_children,LineChart,,,17bb2c3f89c1097c44e5ec255cc8ab88,learning-outcomes?sex=female&level=level_side_by_side&subject=mathematics&population=all_children_v0_850x600.svg,2,44,861924232,22766
learning-outcomes?sex=female&level=level_side_by_side&subject=mathematics&population=students,LineChart,,,057995f50a46f7f5b0270ae7268325f1,learning-outcomes?sex=female&level=level_side_by_side&subject=mathematics&population=students_v0_850x600.svg,4,34,334240880,25981
learning-outcomes?sex=female&level=level_side_by_side&subject=reading&population=all_children,LineChart,,,e21698dc030b83fc92b82c3b74850f5d,learning-outcomes?sex=female&level=level_side_by_side&subject=reading&population=all_children_v0_850x600.svg,3,34,676401816,20943
learning-outcomes?sex=female&level=level_side_by_side&subject=reading&population=students,LineChart,,,752f8b76525196fa1ed147676770ba12,learning-outcomes?sex=female&level=level_side_by_side&subject=reading&population=students_v0_850x600.svg,2,29,734797504,22403
learning-outcomes?sex=female&level=lower_secondary&subject=mathematics&population=all_children,WorldMap,,,90a39dc3310cbb004ece32b9bdc6fed4,learning-outcomes?sex=female&level=lower_secondary&subject=mathematics&population=all_children_v0_850x600.svg,1,21,733656720,13710
learning-outcomes?sex=female&level=lower_secondary&subject=mathematics&population=population_side_by_side,LineChart,,,2e17b72195eb8493979a112b98344b47,learning-outcomes?sex=female&level=lower_secondary&subject=mathematics&population=population_side_by_side_v0_850x600.svg,2,47,783423432,28960
learning-outcomes?sex=female&level=lower_secondary&subject=mathematics&population=students,WorldMap,,,0607004efabe1410976422dfdab6d9c3,learning-outcomes?sex=female&level=lower_secondary&subject=mathematics&population=students_v0_850x600.svg,1,39,353094624,15250
learning-outcomes?sex=female&level=lower_secondary&subject=reading&population=all_children,WorldMap,,,3ae908bf41744e78ae01d6eed134f3a4,learning-outcomes?sex=female&level=lower_secondary&subject=reading&population=all_children_v0_850x600.svg,4,36,880278728,13377
learning-outcomes?sex=female&level=lower_secondary&subject=reading&population=population_side_by_side,LineChart,,,f77c4d4a887624d79d08fb90188a87c0,learning-outcomes?sex=female&level=lower_secondary&subject=reading&population=population_side_by_side_v0_850x600.svg,5,41,709649240,27013
learning-outcomes?sex=female&level=lower_secondary&subject=reading&population=students,WorldMap,,,fd3dc232cea66f782cbaa42d64f3c25e,learning-outcomes?sex=female&level=lower_secondary&subject=reading&population=students_v0_850x600.svg,5,28,753239192,13636
learning-outcomes?sex=female&level=lower_secondary&subject=subject_side_by_side&population=all_children,LineChart,,,38f0771c1d1c12e4ce379836923cbe35,learning-outcomes?sex=female&level=lower_secondary&subject=subject_side_by_side&population=all_children_v0_850x600.svg,3,28,775343968,27087
learning-outcomes?sex=female&level=lower_secondary&subject=subject_side_by_side&population=students,LineChart,,,74637d432bcbd7e4769cd9c4bb8025b0,learning-outcomes?sex=female&level=lower_secondary&subject=subject_side_by_side&population=students_v0_850x600.svg,2,33,717327864,28886
learning-outcomes?sex=female&level=primary&subject=mathematics&population=all_children,WorldMap,,,9b6ec715e28f58f92a8e3570cf70833d,learning-outcomes?sex=female&level=primary&subject=mathematics&population=all_children_v0_850x600.svg,2,23,731675472,9056
learning-outcomes?sex=female&level=primary&subject=mathematics&population=population_side_by_side,LineChart,,,3d207b3d3a488e389f1497974795fc85,learning-outcomes?sex=female&level=primary&subject=mathematics&population=population_side_by_side_v0_850x600.svg,3,45,914587640,19787
learning-outcomes?sex=female&level=primary&subject=mathematics&population=students,WorldMap,,,cd5660f0258e6d525506082aa5e98e70,learning-outcomes?sex=female&level=primary&subject=mathematics&population=students_v0_850x600.svg,1,31,368648168,10731
learning-outcomes?sex=female&level=primary&subject=reading&population=all_children,WorldMap,,,433e74767c09c794690bc48bd410468c,learning-outcomes?sex=female&level=primary&subject=reading&population=all_children_v0_850x600.svg,4,47,190137128,7566
