viewId,chartType,queryStr,resolvedQueryStr,md5,svgFilename,durationReceiveData,durationTotal,heapUsed,totalDataFileSize
death-rate-from-venomous-animal,WorldMap,,,f21cf78c100cba500815a56473fe3b41,death-rate-from-venomous-animal_v18_850x600.svg,4,28,356950304,338213
death-rate-household-air-pollution,WorldMap,,,8adb9864d76e04a0f66c0c94efdb37e7,death-rate-household-air-pollution_v13_850x600.svg,2,17,1228487184,5232
death-rate-household-and-ambient-air-pollution,WorldMap,,,5e72ec3c06248519d03b0266b5b90fe5,death-rate-household-and-ambient-air-pollution_v17_850x600.svg,3,22,329776936,5399
death-rate-in-armed-conflicts,WorldMap,,,4a4137d6387d01a15faa90a9ebdc9a78,death-rate-in-armed-conflicts_v34_850x600.svg,3,24,590698544,209704
death-rate-in-armed-conflicts-by-type,StackedBar,,,659cf76c88a1806328b56be1ae66dbca,death-rate-in-armed-conflicts-by-type_v32_850x600.svg,21,42,1638138352,1007741
death-rate-in-armed-conflicts-by-type-and-country,StackedBar,,,a3827123af517f876657728cb10ca8ff,death-rate-in-armed-conflicts-by-type-and-country_v35_850x600.svg,25,169,432417336,806848
death-rate-in-state-based-conflicts,StackedBar,,,1b6d403e9dc0cc5f49070cfa54b3e0e5,death-rate-in-state-based-conflicts_v31_850x600.svg,2,26,1222691648,44686
death-rate-in-wars-correlates-of-war,StackedBar,,,889d7b1f4f6f91ecc5916a1d26310602,death-rate-in-wars-correlates-of-war_v28_850x600.svg,2,126,354895096,25285
death-rate-in-wars-project-mars,StackedBar,,,5f76e4285219006e58b35d851079aedb,death-rate-in-wars-project-mars_v23_850x600.svg,6,108,629076080,70174
death-rate-invasive-non-typhoidal-salmonella-across-age-groups,LineChart,,,c7417cc17fe1a4952b239a78665f147d,death-rate-invasive-non-typhoidal-salmonella-across-age-groups_v20_850x600.svg,31,66,1652951416,1767758
death-rate-invasive-non-typhoidal-salmonella-children-under-5,WorldMap,,,ab2163b15d55985f5d215c43edf0ff09,death-rate-invasive-non-typhoidal-salmonella-children-under-5_v16_850x600.svg,3,28,1247156256,352355
death-rate-lead-exposure,WorldMap,,,34ec71246c2d5e8e7545a5b2f00adf7e,death-rate-lead-exposure_v13_850x600.svg,4,36,1272989256,251954
death-rate-road-traffic-injuries,WorldMap,,,9e5ecf81a1a8cd01525ccbee93753d41,death-rate-road-traffic-injuries_v16_850x600.svg,1,17,1668274856,26859
death-rate-smoking,WorldMap,,,4ce5a1b3fe4a4df9a90ca8f875d08c12,death-rate-smoking_v26_850x600.svg,4,28,594098984,251829
death-rate-tuberculosis-england-wales,LineChart,,,7795edf85692e44827530ff09c54a301,death-rate-tuberculosis-england-wales_v8_850x600.svg,2,21,347401496,10474
death-rate-typhoid-paratyphoid-fever-age-groups,LineChart,,,f418412342fa05b209927dfc9f405764,death-rate-typhoid-paratyphoid-fever-age-groups_v21_850x600.svg,35,54,1255258672,1773385
death-rate-typhoid-paratyphoid-fever-children-under-5,WorldMap,,,9afd0dc06a19bcd914d7349df43889b1,death-rate-typhoid-paratyphoid-fever-children-under-5_v24_850x600.svg,3,38,1637254432,352446
death-rate-upper-respiratory-age,DiscreteBar,,,1abe818a26381495cef2be1d4a3acae5,death-rate-upper-respiratory-age_v14_850x600.svg,35,45,397664904,1751608
death-rate-vs-share-obesity,ScatterPlot,,,bcf5495cb1f80b6d938313082feeddfd,death-rate-vs-share-obesity_v25_850x600.svg,18,84,644944864,570003
death-rates-alcohol-drug-overdoses-by-age-who,DiscreteBar,,,178a0d09e7f7fe2cb1308b791965c8cf,death-rates-alcohol-drug-overdoses-by-age-who_v19_850x600.svg,13,46,419105816,558798
death-rates-amphetamine-overdoses-by-age,LineChart,,,6c4c36c0d18617558295c2e82bf17c97,death-rates-amphetamine-overdoses-by-age_v18_850x600.svg,19,39,1045749104,783936
death-rates-cocaine,WorldMap,,,cb639be3a6ecccabd12b5f1039198021,death-rates-cocaine_v36_850x600.svg,3,27,1278958608,345626
death-rates-cocaine-overdoses-by-age,LineChart,,,e194a24dd1ee69b01de6116724a8755d,death-rates-cocaine-overdoses-by-age_v18_850x600.svg,17,36,1686702544,794128
death-rates-cocaine-who,WorldMap,,,061c629c08a545163fc579ca16aa12db,death-rates-cocaine-who_v14_850x600.svg,1,20,357387992,124796
death-rates-disaster-gdp,ScatterPlot,,,63afefcc7b8e915a3bfd776e09444fbe,death-rates-disaster-gdp_v15_850x600.svg,15,123,452447432,497509
death-rates-due-to-low-physical-activity,WorldMap,,,e3c47882058906d0125cfc865e118ded,death-rates-due-to-low-physical-activity_v9_850x600.svg,4,26,1069829928,251713
death-rates-due-to-low-physical-activity-gbd,WorldMap,,,f4c897db66d212c1e1fb9ee316cd8cc9,death-rates-due-to-low-physical-activity-gbd_v9_850x600.svg,3,29,1654709928,259073
death-rates-from-air-pollution,LineChart,,,274f1d058d2154fad1e23cf8c273d5c3,death-rates-from-air-pollution_v16_850x600.svg,18,37,1275642864,1014803
death-rates-from-alcohol-use-disorders,WorldMap,,,6f140ed8ac2a567a9c7ca787b9dd508f,death-rates-from-alcohol-use-disorders_v26_850x600.svg,2,25,376727184,329885
death-rates-from-alcohol-use-disorders-gbd,WorldMap,,,a1d998e9ef4264c5ebf8582b0ed89363,death-rates-from-alcohol-use-disorders-gbd_v12_850x600.svg,4,29,1094776160,339652
death-rates-from-alcohol-use-disorders-ghe,WorldMap,,,a344e94d7b93f78dfdffab32357de5f4,death-rates-from-alcohol-use-disorders-ghe_v6_850x600.svg,3,23,1668235560,126548
death-rates-from-conflict-and-terrorism-gbd,WorldMap,,,b35909a541f5c30e0c7f261f69981fda,death-rates-from-conflict-and-terrorism-gbd_v18_850x600.svg,10,42,1316237704,307012
death-rates-from-disasters,StackedBar,,,97f02c031101cacfb63172983d1d45ec,death-rates-from-disasters_v28_850x600.svg,3,19,403697280,303170
death-rates-from-drug-use,WorldMap,,,7bec6e5a13a492c457dd4166685d9c63,death-rates-from-drug-use_v21_850x600.svg,3,29,665126224,252224
death-rates-from-drug-use-disorders,WorldMap,,,a15d8ed748578a4a813e7586727af4db,death-rates-from-drug-use-disorders_v42_850x600.svg,6,31,384428624,335058
death-rates-from-drug-use-disorders-gbd,WorldMap,,,549e6db5268ae30a8d8e8fd20f181716,death-rates-from-drug-use-disorders-gbd_v18_850x600.svg,4,29,1075998544,344639
death-rates-from-drug-use-disorders-who,WorldMap,,,400975a83d9d78b869679939b6026a05,death-rates-from-drug-use-disorders-who_v20_850x600.svg,4,25,1684457096,126352
death-rates-from-drug-use-gbd,WorldMap,,,76cae3b1f4621a3a6381c6cfcefee142,death-rates-from-drug-use-gbd_v13_850x600.svg,2,29,627205784,259373
death-rates-from-energy-production-per-twh,DiscreteBar,,,dd82e3bd694cc749217db71f69529e1c,death-rates-from-energy-production-per-twh_v11_850x600.svg,1,10,1289996608,341
death-rates-from-high-blood-pressure,WorldMap,,,6290f7b442a4ee10e879de4f815095c0,death-rates-from-high-blood-pressure_v18_850x600.svg,3,27,476151768,252881
death-rates-from-high-blood-pressure-gbd,WorldMap,,,595422abbd687384700b1d8518fe36c8,death-rates-from-high-blood-pressure-gbd_v15_850x600.svg,2,26,1309653552,258931
death-rates-from-high-blood-sugar,WorldMap,,,a7fb60b0247861b79e69fb0354a702eb,death-rates-from-high-blood-sugar_v9_850x600.svg,2,32,1100523648,251346
death-rates-from-high-blood-sugar-gbd,WorldMap,,,362e950e40009964865f466c769033e0,death-rates-from-high-blood-sugar-gbd_v8_850x600.svg,4,38,1701514456,258518
death-rates-from-indoor-air-pollution-gbd,WorldMap,,,7b83f1f1dc3c6e5f195cd8b09d0276bd,death-rates-from-indoor-air-pollution-gbd_v8_850x600.svg,2,36,406532800,260859
death-rates-from-indoor-air-pollution-vs-gdp-per-capita,ScatterPlot,,,6fcb1eeaf69a1e923cf7bcc5bf98d1cc,death-rates-from-indoor-air-pollution-vs-gdp-per-capita_v43_850x600.svg,13,66,685009104,503042
death-rates-from-indoor-air-pollution-vs-share-of-population-in-absolute-poverty,ScatterPlot,,,0a8b96f2e608f7027f036e86911cc584,death-rates-from-indoor-air-pollution-vs-share-of-population-in-absolute-poverty_v70_850x600.svg,79,236,555793744,2215968
death-rates-from-mental-and-substance-disorders-by-age-who,DiscreteBar,,,89ef28802ceeb460717908370abde787,death-rates-from-mental-and-substance-disorders-by-age-who_v25_850x600.svg,15,29,1343335288,802426
death-rates-from-no-access-to-handwashing-facilities,WorldMap,,,6327453da58e5758b595dce6b0f00ea9,death-rates-from-no-access-to-handwashing-facilities_v20_850x600.svg,3,25,426116952,254853
death-rates-from-pneumonia-and-other-lower-respiratory-infections-vs-gdp-per-capita,ScatterPlot,,,e81e04c42ef17a7553e25941ccbf761d,death-rates-from-pneumonia-and-other-lower-respiratory-infections-vs-gdp-per-capita_v48_850x600.svg,92,269,1214873904,2418128
death-rates-from-unsafe-sanitation-vs-gdp-per-capita,ScatterPlot,,,536c13fc17ffc8e662ff7ffd7c49d51d,death-rates-from-unsafe-sanitation-vs-gdp-per-capita_v36_850x600.svg,14,76,1711015328,507514
death-rates-from-unsafe-sex,WorldMap,,,4f450ac4987760b7b1b2e495ce686d75,death-rates-from-unsafe-sex_v12_850x600.svg,4,27,1315284704,252324
death-rates-from-unsafe-sex-gbd,WorldMap,,,6e277c85434ab8bd4897a70b42855b80,death-rates-from-unsafe-sex-gbd_v9_850x600.svg,3,27,444249152,259134
death-rates-from-unsafe-water-sources-gbd,WorldMap,,,6a5173593a7e375916e089cfa2c0192d,death-rates-from-unsafe-water-sources-gbd_v16_850x600.svg,4,30,1332498560,262722
death-rates-no-handwashing,WorldMap,,,868c5eb3fc8f3578c2f24beb1e25edd2,death-rates-no-handwashing_v24_850x600.svg,5,43,703940624,261913
death-rates-opioid-overdoses-by-age,LineChart,,,9b03dbf36660c96e2558ef5ffc05bc54,death-rates-opioid-overdoses-by-age_v14_850x600.svg,18,35,435921520,797809
death-rates-road-incidents,WorldMap,,,c52b3a7281d2e7e18ec49a362d120a72,death-rates-road-incidents_v30_850x600.svg,3,27,1355226632,326672
death-rates-smoking-age,LineChart,,,567ed9c815fb1d5255a9ae4a2dfaca70,death-rates-smoking-age_v17_850x600.svg,15,29,1754378000,776848
death-rates-substance-disorders,WorldMap,,,cb569abeaec3798058f98f6b3e412c3d,death-rates-substance-disorders_v37_850x600.svg,6,40,459046608,328170
death-rates-substance-disorders-who,WorldMap,,,5301e3f29171f71916642d0e829c5376,death-rates-substance-disorders-who_v42_850x600.svg,2,27,660532480,147962
death-rates-through-the-20th-century,LineChart,,,b2ffdf3ddae63224a5008f65ac0477f4,death-rates-through-the-20th-century_v18_850x600.svg,4,21,1339570552,21012
death-rates-unsafe-water,WorldMap,,,06e71fe3c0c1e6bc33da0789d62e538e,death-rates-unsafe-water_v23_850x600.svg,2,29,1729156432,255868
death-rates-unsafe-water-vs-gdp,ScatterPlot,,,2c200f5629c895ed19f59168a98bdb6e,death-rates-unsafe-water-vs-gdp_v27_850x600.svg,10,69,566226104,506435
deaths-age-group-stacked-bar,StackedDiscreteBar,,,0d74f9cd2f8d3a5ec5ae9ef8d7904e51,deaths-age-group-stacked-bar_v34_850x600.svg,26,47,1351837080,1674898
deaths-alcohol-drugs-by-sex-who,StackedArea,,,a7a9b261c106f86d49902cc19ba05173,deaths-alcohol-drugs-by-sex-who_v19_850x600.svg,10,21,428567712,269228
deaths-amphetamine-overdoses-by-sex,StackedArea,,,e0d89fabf15c0bc952def9160a18be26,deaths-amphetamine-overdoses-by-sex_v9_850x600.svg,7,22,682594952,249417
deaths-and-disappearances-during-migration,LineChart,,,0ec0065749d1bdca6fd2ffa14ce17787,deaths-and-disappearances-during-migration_v24_850x600.svg,3,13,1745292848,22877
deaths-and-missing-persons-due-to-natural-disasters,WorldMap,,,85bdcd8ec82707c2ffa12e9876c55fdb,deaths-and-missing-persons-due-to-natural-disasters_v18_850x600.svg,3,22,444095992,55289
deaths-and-new-cases-of-hiv,LineChart,,,56f9c23e1f528a73f65bdc111a12c6c2,deaths-and-new-cases-of-hiv_v36_850x600.svg,15,30,669588392,853848
deaths-attributed-to-household-air-pollution-vs-deaths-attributed-to-ambient-air-pollution,ScatterPlot,,,c965cc5615c0db38dc95ba5bd22a3058,deaths-attributed-to-household-air-pollution-vs-deaths-attributed-to-ambient-air-pollution_v24_850x600.svg,68,230,261941144,1852239
deaths-averted-due-to-rotavirus-vaccine,WorldMap,,,cf365af8f8e203b6698ea86dde41cbcb,deaths-averted-due-to-rotavirus-vaccine_v9_850x600.svg,2,32,1370611480,5830
deaths-by-age-group,StackedArea,,,0fabb1fbd4246e4b56fddde6a7197c32,deaths-by-age-group_v18_850x600.svg,153,177,489524184,5890126
deaths-by-age-group-stacked,StackedBar,,,4bc056d42c3ce63be6dc368cc2ee7229,deaths-by-age-group-stacked_v24_850x600.svg,31,50,694155832,1674898
deaths-by-risk-factor-over-70,DiscreteBar,,,bd06712c9bda4636bf9ce4b9a08aa1d3,deaths-by-risk-factor-over-70_v30_850x600.svg,96,118,1391982464,4671307
deaths-by-risk-under5s,DiscreteBar,,,796cd3bfc964f996cb0abb14027cf7d1,deaths-by-risk-under5s_v30_850x600.svg,55,70,1248814776,3139040
deaths-caused-by-vaccine-preventable-diseases-over-time,StackedArea,,,a9ed92f71cfd652f5d145a041c3cf22f,deaths-caused-by-vaccine-preventable-diseases-over-time_v33_850x600.svg,53,71,587188704,2647645
deaths-cocaine-overdoses-by-sex,StackedArea,,,443a7ba1875df008adcc1c54cc3bdc12,deaths-cocaine-overdoses-by-sex_v8_850x600.svg,10,24,716899560,250611
deaths-conflict-terrorism-per-100000,WorldMap,,,e16d3e2ff91175016263a2db001f1fea,deaths-conflict-terrorism-per-100000_v37_850x600.svg,11,58,703206400,316020
deaths-drug-overdoses,LineChart,,,212521818cc7bc08153f20b499338955,deaths-drug-overdoses_v20_850x600.svg,23,55,1258054792,1369341
deaths-drug-overdoses-who,LineChart,,,a6753ba252fbe8604cff72179079658e,deaths-drug-overdoses-who_v6_850x600.svg,14,29,577245072,508470
deaths-drug-use-disorders-by-sex,StackedArea,,,f7070e5939612c57e6b66a73344d6a2b,deaths-drug-use-disorders-by-sex_v10_850x600.svg,6,18,600482248,256721
deaths-due-to-alcohol-use,WorldMap,,,b03fd153547e35a4bfe8794921e9a1cd,deaths-due-to-alcohol-use_v8_850x600.svg,4,30,1413266896,259096
deaths-due-to-drug-use,WorldMap,,,18d0789acb52e3ee91c1a74d6db24438,deaths-due-to-drug-use_v15_850x600.svg,2,26,509257008,259311
deaths-due-to-high-blood-pressure,WorldMap,,,02b8df2176f63abfd36045916540ff9e,deaths-due-to-high-blood-pressure_v18_850x600.svg,3,26,721301728,258738
deaths-due-to-high-blood-sugar,WorldMap,,,e0fbd1c419804e3174964506b33b6592,deaths-due-to-high-blood-sugar_v9_850x600.svg,4,40,1242592568,258969
deaths-due-to-illicit-drug-use-by-age,StackedArea,,,791db99d22e7cb533ab5942bdfd814e7,deaths-due-to-illicit-drug-use-by-age_v24_850x600.svg,24,36,590556288,1272192
deaths-due-to-lack-of-access-to-hand-washing-facilities,WorldMap,,,33b9567a5229c244698ae6ba9d022bc3,deaths-due-to-lack-of-access-to-hand-washing-facilities_v16_850x600.svg,3,32,1432965696,259573
deaths-due-to-low-physical-activity,WorldMap,,,214eeb79cdb48a938feb13e0dcab9327,deaths-due-to-low-physical-activity_v9_850x600.svg,7,27,528639704,259139
deaths-due-to-measles-by-region,StackedArea,,,e499d7d1dfa30dd9804d8fd5a4f0d32c,deaths-due-to-measles-by-region_v20_850x600.svg,4,24,616940096,331501
deaths-due-to-measles-gbd,LineChart,,,a58088a0a3fa3a32a63af812973e0997,deaths-due-to-measles-gbd_v16_850x600.svg,5,19,694529360,331501
deaths-due-to-obesity,WorldMap,,,018f1a92a676e6bad331a509688b7bb8,deaths-due-to-obesity_v10_850x600.svg,4,27,1266242568,258910
deaths-due-to-unsafe-sanitation,WorldMap,,,3b79263829d62f41778e888cc2990535,deaths-due-to-unsafe-sanitation_v19_850x600.svg,3,27,644245920,260342
deaths-due-to-unsafe-sex,WorldMap,,,2815f016eeb05e12b5376329eb573f76,deaths-due-to-unsafe-sex_v9_850x600.svg,2,23,714353632,259129
deaths-due-to-unsafe-water-sources,WorldMap,,,2a0c2f365baa564504e680bded2277d1,deaths-due-to-unsafe-water-sources_v19_850x600.svg,3,30,547555344,259803
deaths-from-abortion-and-miscarriage-per-100000-people,WorldMap,,,c5b0293061fd5d68ec8bd7bfa70e244d,deaths-from-abortion-and-miscarriage-per-100000-people_v8_850x600.svg,3,34,1464293184,340560
deaths-from-acute-hepatitis-by-age,StackedArea,,,47a33bc7c04b520430429c0978b3e982,deaths-from-acute-hepatitis-by-age_v16_850x600.svg,47,70,264058176,1703329
deaths-from-acute-hepatitis-by-cause,StackedArea,,,1470cf6e409406fd9f6633b82c9ea9b9,deaths-from-acute-hepatitis-by-cause_v19_850x600.svg,51,70,636555288,1367297
deaths-from-aids-ihme,WorldMap,,,c5ea9613ded814ef2eafd5c681f633a8,deaths-from-aids-ihme_v18_850x600.svg,3,32,1290408328,335775
deaths-from-aids-un,LineChart,,,a84b3ba0e4d04cab85565426661f5f1e,deaths-from-aids-un_v14_850x600.svg,7,18,734940656,178644
deaths-from-air-pollution,StackedArea,,,382fc223ee60ac3f86f1a2128036e0c8,deaths-from-air-pollution_v17_850x600.svg,20,32,533212256,779332
deaths-from-air-pollution-line,LineChart,,,aff444319d6606c17e94d52aae365bcd,deaths-from-air-pollution-line_v7_850x600.svg,23,49,206509560,1038169
deaths-from-alcohol-use-disorders,WorldMap,,,08cfeb100ecc2ea2883055e5a344475f,deaths-from-alcohol-use-disorders_v23_850x600.svg,7,34,292433320,336016
deaths-from-alcohol-use-disorders-ghe,WorldMap,,,c0ebc871d6dd5410896eaeaeece41b10,deaths-from-alcohol-use-disorders-ghe_v8_850x600.svg,4,21,753222584,131846
deaths-from-alzheimers,WorldMap,,,d9a0f65a4d2a6792b16655435911bc64,deaths-from-alzheimers_v11_850x600.svg,4,30,661667784,335263
deaths-from-alzheimers-other-dementias,WorldMap,,,1e17b865c743dffec3eede22a56eccc1,deaths-from-alzheimers-other-dementias_v8_850x600.svg,2,23,1310519904,135358
deaths-from-cancer-gbd,WorldMap,,,e15276f2e91e7fc6b152557160e74092,deaths-from-cancer-gbd_v9_850x600.svg,3,31,553726712,334889
deaths-from-cancer-who,WorldMap,,,0aa145dcf733c3b77c3ab82147e4f6b5,deaths-from-cancer-who_v7_850x600.svg,5,31,261874056,139924
deaths-from-cardiovascular-disease,WorldMap,,,2893e6301066dfbdea3adf0d9d4936fd,deaths-from-cardiovascular-disease_v27_850x600.svg,4,29,716651056,334813
deaths-from-cardiovascular-disease-ghe,WorldMap,,,b993787aa231dca4151f761c7c9ea506,deaths-from-cardiovascular-disease-ghe_v28_850x600.svg,3,22,1330594984,141381
deaths-from-cardiovascular-disease-type,DiscreteBar,,,628fdf4a9bf173e84a45100e75525e98,deaths-from-cardiovascular-disease-type_v36_850x600.svg,20,38,645612600,954983
deaths-from-cardiovascular-diseases-by-region,StackedArea,,,2270f8bca5a32380a42d531eaefd6a4d,deaths-from-cardiovascular-diseases-by-region_v27_850x600.svg,3,19,226444216,141381
deaths-from-conflict-and-terrorism,WorldMap,,,4ec24903a1fb13a4c0280ad56303ad3d,deaths-from-conflict-and-terrorism_v33_850x600.svg,8,44,552530600,307910
deaths-from-cysticercosis,WorldMap,,,fd8a9a9694194d81e423a72e1f9c2f0f,deaths-from-cysticercosis_v19_850x600.svg,4,26,202532840,327641
deaths-from-diabetes,WorldMap,,,f71c4a7f2991009bf739d3e374f38134,deaths-from-diabetes_v10_850x600.svg,4,29,669062640,335075
deaths-from-diabetes-by-age,StackedArea,,,7789e4285bcc7a2c643791e83d309fa6,deaths-from-diabetes-by-age_v18_850x600.svg,34,46,316373120,1688830
deaths-from-diabetes-by-type,StackedArea,,,3f622f5c6f639c390e0aab5ead9d114f,deaths-from-diabetes-by-type_v16_850x600.svg,20,35,748151264,671349
deaths-from-diabetes-ghe,WorldMap,,,c651b3a56132f040475f16076847f037,deaths-from-diabetes-ghe_v6_850x600.svg,3,23,1296968440,137226
deaths-from-diarrheal-diseases,WorldMap,,,115b47c25a11560435fc2f96f2ffb7bd,deaths-from-diarrheal-diseases_v11_850x600.svg,3,24,571147552,335542
deaths-from-diarrheal-diseases-by-age,StackedArea,,,67187f31ef56bc3ce8dd98972c5e2667,deaths-from-diarrheal-diseases-by-age_v25_850x600.svg,25,38,737186312,1688051
deaths-from-diarrheal-diseases-who,WorldMap,,,7605d5bf26713d74e52b85fbd95ca209,deaths-from-diarrheal-diseases-who_v10_850x600.svg,2,28,280815016,134585
deaths-from-digestive-diseases,WorldMap,,,fd42bb586c971d6a7f43b9c375fdbd16,deaths-from-digestive-diseases_v7_850x600.svg,5,34,220880056,335051
deaths-from-drowning,WorldMap,,,d6f5d7584dbe15668ece78c993b0dde1,deaths-from-drowning_v7_850x600.svg,5,26,693090248,335520
deaths-from-drowning-ghe,WorldMap,,,8ee3b282b558f1e64a78aeae721b8c3a,deaths-from-drowning-ghe_v4_850x600.svg,3,26,1315890056,133844
deaths-from-drug-use-disorders,WorldMap,,,41b14b84c94e066cbac128db6918f9a3,deaths-from-drug-use-disorders_v30_850x600.svg,3,26,593392912,337856
deaths-from-drug-use-disorders-by-age,StackedArea,,,7eeacb7d27cdc606c1d57653c8d828e8,deaths-from-drug-use-disorders-by-age_v32_850x600.svg,32,45,740413456,1539614
deaths-from-drug-use-disorders-by-age-who,StackedArea,,,82199b1d342d701b658d259974e21c92,deaths-from-drug-use-disorders-by-age-who_v35_850x600.svg,13,24,313372000,618198
deaths-from-drug-use-disorders-ghe,WorldMap,,,3752c01d7b619c5ea3bee8d6781025d8,deaths-from-drug-use-disorders-ghe_v12_850x600.svg,2,25,665345832,130011
deaths-from-encephalitis-by-age,StackedArea,,,5a049170c8e80ef575674916aed552ae,deaths-from-encephalitis-by-age_v16_850x600.svg,33,50,1320099656,1705853
deaths-from-falls,WorldMap,,,d43369ad648145610b10f4f8f9e7cacc,deaths-from-falls_v9_850x600.svg,5,26,237339312,134625
deaths-from-falls-gbd,WorldMap,,,6e220461b95f0678b9b85ca877a18fbc,deaths-from-falls-gbd_v6_850x600.svg,3,24,614633816,335476
deaths-from-famines-by-country-and-decade,StackedBar,,,ce2284e1e1abc63aaad1ae64d542a984,deaths-from-famines-by-country-and-decade_v22_850x600.svg,2,14,287603112,2004
deaths-from-famines-by-country-and-year,StackedBar,,,c6ba6f5ea087f8e210628af0be2771e8,deaths-from-famines-by-country-and-year_v26_850x600.svg,2,64,750166720,17941
deaths-from-famines-by-decade,StackedBar,,,94942a7abc333f36d7e4f86e35c285d0,deaths-from-famines-by-decade_v24_850x600.svg,2,14,696152968,2844
deaths-from-famines-by-main-trigger-and-decade,StackedBar,,,7177f023e81f7608224a46e8d9460547,deaths-from-famines-by-main-trigger-and-decade_v25_850x600.svg,2,38,333936192,10775
deaths-from-famines-by-main-trigger-and-year,StackedBar,,,f80fd6494e84a5258c3134bdc8127750,deaths-from-famines-by-main-trigger-and-year_v15_850x600.svg,5,69,1380433400,98974
deaths-from-famines-by-previous-population-growth,ScatterPlot,,,46812e54e9e683701f2fe85a59dd1417,deaths-from-famines-by-previous-population-growth_v19_850x600.svg,3,31,253262448,8139
deaths-from-famines-by-region-and-year,StackedBar,,,1604a4f35929072d9f2add39c1cb5b70,deaths-from-famines-by-region-and-year_v18_850x600.svg,1,80,627180424,26015
deaths-from-fires-and-burns,WorldMap,,,26b0c853f841c4497b1c2b9f0c6e8fb1,deaths-from-fires-and-burns_v7_850x600.svg,6,38,718366336,336203
deaths-from-fires-and-burns-who,WorldMap,,,d2f1e9ded7de0908e53f787017cd4510,deaths-from-fires-and-burns-who_v7_850x600.svg,2,21,305010568,132469
deaths-from-hiv-by-age,StackedArea,,,853394f596ad59b5eb0e3a6a7bbbab10,deaths-from-hiv-by-age_v26_850x600.svg,35,50,249961336,1699265
deaths-from-household-and-outdoor-air-pollution,LineChart,,,db473bd897fa33812c52c561dab31daa,deaths-from-household-and-outdoor-air-pollution_v14_850x600.svg,15,29,708017480,779332
deaths-from-indoor-air-pollution-by-age,StackedArea,,,0f8a57308ce6aa9fbfac05d2ca717665,deaths-from-indoor-air-pollution-by-age_v14_850x600.svg,24,36,736267296,1313578
deaths-from-infections-of-currently-noneradicable-diseases,LineChart,,,3146ff85295b399e49c26ae8bf05c704,deaths-from-infections-of-currently-noneradicable-diseases_v23_850x600.svg,16,35,357782216,972613
deaths-from-infectious-diseases,WorldMap,,,ebe9b23d7cfbcb254f5a4dc5e40329be,deaths-from-infectious-diseases_v7_850x600.svg,7,35,1352542696,334763
deaths-from-liver-disease,WorldMap,,,cea680178b3cd7cdbbad8efab05752a0,deaths-from-liver-disease_v7_850x600.svg,3,30,758528824,335440
deaths-from-lower-respiratory-infections-ghe,WorldMap,,,d80e79860c6969f5796fecd767cf6182,deaths-from-lower-respiratory-infections-ghe_v6_850x600.svg,2,19,725782192,138168
deaths-from-malnutrition,WorldMap,,,9989bc75c406b81543841546a0272647,deaths-from-malnutrition_v7_850x600.svg,6,32,274202896,336206
deaths-from-malnutrition-ghe,WorldMap,,,4e9076d5ea6bdfe09997895403a980e6,deaths-from-malnutrition-ghe_v6_850x600.svg,2,22,640575552,132474
deaths-from-measles-by-age,StackedArea,,,d191ae2a9c076eee7bf79424614907f3,deaths-from-measles-by-age_v16_850x600.svg,29,42,344159544,1346273
deaths-from-meningitis,WorldMap,,,1f2e40672572afa8e98e7da30754a19c,deaths-from-meningitis_v6_850x600.svg,3,27,1374852472,335928
deaths-from-meningitis-by-age,StackedArea,,,0756fc0f9b1945be708b0738fb5a871d,deaths-from-meningitis-by-age_v17_850x600.svg,26,38,776587696,1687727
deaths-from-meningitis-ghe,WorldMap,,,5253fb53cce4ac20d779758217c3e8d3,deaths-from-meningitis-ghe_v5_850x600.svg,2,20,774528064,132781
deaths-from-mental-health-and-substance-use-disorders-who,WorldMap,,,23be8b947e99402043c1c7ac2b06ff5d,deaths-from-mental-health-and-substance-use-disorders-who_v8_850x600.svg,3,25,609481120,132946
deaths-from-natural-disasters,WorldMap,,,b5f40ee6df6ee4a179a8bc5ce5226352,deaths-from-natural-disasters_v8_850x600.svg,2,21,291036416,121859
deaths-from-obesity-by-age,StackedArea,,,c556eb37e6a7c24011e163116d05508c,deaths-from-obesity-by-age_v21_850x600.svg,21,42,343309352,1317796
deaths-from-one-sided-violence,WorldMap,,,f022305a72090bbcf4b4904da7877cb1,deaths-from-one-sided-violence_v39_850x600.svg,3,29,184645128,202980
deaths-from-ozone-pollution,WorldMap,,,59e91c26aeb55c81832925af85a34313,deaths-from-ozone-pollution_v9_850x600.svg,4,29,791448152,260729
deaths-from-parkinsons-disease,WorldMap,,,88471b8082f795d4706410ab20604335,deaths-from-parkinsons-disease_v7_850x600.svg,2,32,1399987504,335453
deaths-from-parkinsons-disease-ghe,WorldMap,,,46b1dfc7957d82aa4a4173d6fe6b9f8d,deaths-from-parkinsons-disease-ghe_v6_850x600.svg,2,20,362031600,133151
deaths-from-pneumonia,WorldMap,,,b611b465fbde2d164f2a7a5de48dd0f0,deaths-from-pneumonia_v5_850x600.svg,3,29,630257528,334885
deaths-from-pneumonia-in-people-aged-70-and-older-by-risk-factor,LineChart,,,2790c24afc66ed9f3302dfe0cdc110fd,deaths-from-pneumonia-in-people-aged-70-and-older-by-risk-factor_v18_850x600.svg,28,56,288251872,1039519
deaths-from-poisoning,WorldMap,,,c1c4bf01755466afe4fb3bcffa4e88ac,deaths-from-poisoning_v6_850x600.svg,5,26,759377104,336896
